Challengers - P-47 Thunderbolt - The Freedom Fighter (1991)(Ubi Soft);11570;Compilation
Challengers - Rick Dangerous (1991)(Ubi Soft);11570;Compilation
Classic Arcadia 3 - Microball + Moon Cresta (1992)(Alternative Software);11223;Compilation
Classic Arcadia 3 - Star Raiders II (1992)(Alternative Software);11223;Compilation
Classic Games Collection 01 (19xx)(-);;Compilation
Classic Games Collection 02 (19xx)(-);;Compilation
Classic Games Collection 03 (19xx)(-);;Compilation
Classic Games Collection 04 (19xx)(-);;Compilation
Classic Games Collection 05 (19xx)(-);;Compilation
Classic Games Collection 06 (19xx)(-);;Compilation
Classic Games Collection 07 (19xx)(-);;Compilation
Classic Games Collection 08 (19xx)(-);;Compilation
Classic Games Collection 09 (19xx)(-);;Compilation
Classic Games Collection 10 (19xx)(-);;Compilation
Classic Games Collection 11 (19xx)(-);;Compilation
Classic Games Collection 12 (19xx)(-);;Compilation
Classic Games Collection 13 (19xx)(-);;Compilation
Classic Games Collection 14 (19xx)(-);;Compilation
Classic Games Collection 15 (19xx)(-);;Compilation
Classic Games Collection 16 (19xx)(-);;Compilation
Classic Games Collection 17 (19xx)(-);;Compilation
Classic Games Collection 18 (19xx)(-);;Compilation
Classic Games Collection 19 (19xx)(-);;Compilation
Classic Games Collection 20 (19xx)(-);;Compilation
Classic Games Collection 21 (19xx)(-);;Compilation
Classic Games Collection 22 (19xx)(-);;Compilation
Classic Games Collection 23 (19xx)(-);;Compilation
Classic Games Collection 24 (19xx)(-);;Compilation
Classic Games Collection 25 (19xx)(-);;Compilation
Classix - Bobby Bearing + Brian Bloodaxe + That's the Spirit (1987)(The Edge Software);11225;Compilation
Classix - Starbike + Psytraxx (1987)(The Edge Software);11225;Compilation
Codemasters Games Collection 01 (19xx)(-);;Compilation
Codemasters Games Collection 02 (19xx)(-);;Compilation
Codemasters Games Collection 03 (19xx)(-);;Compilation
Coin-Op Hits - Out Run + Road Blasters (1991)(U.S. Gold);11598;Compilation
Coin-Op Hits - Spy Hunter + Bionic Commando + Thunder Blade (1990)(U.S. Gold);11598;Compilation
Computer Classics - Aliens + Cauldron II - The Pumpkin Strikes Back (1987)(Beau-Jolly);11228;Compilation
Computer Classics - Aliens + Cauldron II - The Pumpkin Strikes Back + Dynamite Dan (1987)(Beau-Jolly);11228;Compilation
Computer Classics - Exolon + Dynamite Dan + Into the Eagle's Nest (1987)(Beau-Jolly);11228;Compilation
Computer Classics - Into the Eagle's Nest + Exolon (1987)(Beau-Jolly);11228;Compilation
Crime of the Santa Claus Deja Vu Collection (19xx)(-);;Compilation
Dizzy Collection 01 (19xx)(-);;Compilation
Dizzy Collection 02 (19xx)(-);;Compilation
Dizzy Russian Collection (19xx)(-);;Compilation
Fatality Cracks Collection 01 (19xx)(Fatality);;Compilation
Fatality Cracks Collection 02 (19xx)(Fatality);;Compilation
Fatality Cracks Collection 03 (19xx)(Fatality);;Compilation
Fatality Cracks Collection 04 (19xx)(Fatality);;Compilation
Fists 'n' Throttles - Buggy Boy + Thundercats (1989)(Elite Systems);11703;Compilation
Fists 'n' Throttles - Enduro Racer + Ikari Warriors (1989)(Elite Systems);11703;Compilation
Five Star Games - Spindizzy + Three Weeks in Paradise (1987)(Beau-Jolly);11262;Compilation
Five Star Games - Zoids + Equinox + Back to Skool (1987)(Beau-Jolly);11262;Compilation
Five Star Games 3 - Aliens + The Sacred Armour of Antiriad + The Way of the Exploding Fist (1987)(Beau-Jolly);11708;Compilation
Five Star Games 3 - Aliens + The Trap Door + Strike Force Harrier (1987)(Beau-Jolly);11708;Compilation
Five Star Games 3 - Spindizzy + Starquake + Tau Ceti + Uridium+ (1987)(Beau-Jolly);11708;Compilation
Five Star Games 3 - The Way of the Exploding Fist + Firelord + Uridium+ + Tau Ceti (1987)(Beau-Jolly);11708;Compilation
Flash New Games Collection 21 (19xx)(Flash);;Compilation
Flash New Games Collection 22 (19xx)(Flash);;Compilation
Flash New Games Collection 23 (19xx)(Flash);;Compilation
Flash New Games Collection 24 (19xx)(Flash);;Compilation
Flash New Games Collection 25 (19xx)(Flash);;Compilation
Flash New Games Collection 26 (19xx)(Flash);;Compilation
Flash New Games Collection 27 (19xx)(Flash);;Compilation
Flash New Games Collection 28 (19xx)(Flash);;Compilation
Flash New Games Collection 29 (19xx)(Flash);;Compilation
Flash New Games Collection 30 (19xx)(Flash);;Compilation
Flash New Games Collection 31 (19xx)(Flash);;Compilation
Flash New Games Collection 32 (19xx)(Flash);;Compilation
Fourmost Adventures - Out of the Shadows + The Case of the Obscene Mural + Project-X - The Microman  (1986)(Global Software);11265;Compilation
Game, Set and Match - Barry McGuigan World Championship Boxing + Jonah Barrington's Squash + Pool (1987)(Ocean);11731;Compilation
Game, Set and Match - GBA Championship Basketball + Super Soccer + World Series Baseball (1987)(Ocean);11731;Compilation
Game, Set and Match - Hyper Sports + Konami's Tennis (1987)(Ocean);11731;Compilation
Game, Set and Match - Konami's Ping Pong + Daley Thompson's Supertest (1987)(Ocean);11731;Compilation
Game, Set and Match 2 - Championship Sprint (1989)(Ocean);11732;Compilation
Game, Set and Match 2 - Fernando Martin Basket Master (1989)(Ocean);11732;Compilation
Game, Set and Match 2 - Nick Faldo Plays the Open + Match Day II + Ian Botham's Test Match (1989)(Ocean);11732;Compilation
Game, Set and Match 2 - Super Hang-On (1989)(Ocean);11732;Compilation
Game, Set and Match 2 - Superbowl (1989)(Ocean);11732;Compilation
Game, Set and Match 2 - Track and Field + Steve Davis Snooker (1989)(Ocean);11732;Compilation
Game, Set and Match 2 - Winter Olympiad '88 (1989)(Ocean);11732;Compilation
Games Compendium - Dark Empire + Fantasia Diamond + Hocus Focus + CORE + Peter Shilton's Handball Ma (1988)(Sinclair Research);5797;Compilation
Games Compendium - Mummy! Mummy! + Jet Set Gertie + Zoot + Grid Patrol + Xadom + Death Wake (1988)(Sinclair Research);5797;Compilation
Games Compilation - 007 - Live and Let Die (1992)(PSW Soft);;Compilation
Games Compilation - 007 - The Spy Who Loved Me (19xx)(-);;Compilation
Games Compilation - 1942 (19xx)(Lion 17);;Compilation
Games Compilation - 48 Irons (1994)(Technotime);;Compilation
Games Compilation - Aaargh! (1994)(Zyx);;Compilation
Games Compilation - Academy - Tau Ceti II (19xx)(Inforcom);;Compilation
Games Compilation - Academy+ (19xx)(-);;Compilation
Games Compilation - Adventureland (1995)(Softstar);;Compilation
Games Compilation - Adventureland (19xx)(-);;Compilation
Games Compilation - Alien (19xx)(Lion 17);;Compilation
Games Compilation - Altered Beast (1994)(Rod Jer);;Compilation
Games Compilation - Arkanoid 128 (19xx)(Boot);;Compilation
Games Compilation - Arkanoid II - Revenge of Doh (19xx)(PS);;Compilation
Games Compilation - Army Moves (19xx)(-);;Compilation
Games Compilation - Auf Wiedersehen Monty (19xx)(STN Beer Users);;Compilation
Games Compilation - Awantura (19xx)(Lion 17);;Compilation
Games Compilation - Back to the Future III (1992)(PSW Soft);;Compilation
Games Compilation - Ball Breaker (1995)(Softstar);;Compilation
Games Compilation - Bank 25 (19xx)(Valery);;Compilation
Games Compilation - Bismarck (19xx)(-);;Compilation
Games Compilation - Blazing Thunder (1993)(-);;Compilation
Games Compilation - Blue Thunder (1992)(PSW Soft);;Compilation
Games Compilation - Brain Sport (1992)(PSW Soft);;Compilation
Games Compilation - Bumby (19xx)(Recly Company);;Compilation
Games Compilation - By Fair Means or Foul (19xx)(Computer Life);;Compilation
Games Compilation - Cabal (1994)(Zyx);;Compilation
Games Compilation - Chase H.Q. (1994)(Zyx);;Compilation
Games Compilation - Chessmaster (1994)(Zyx);;Compilation
Games Compilation - Colony (1994)(Zyx);;Compilation
Games Compilation - Combat School (1994)(Code Busters);;Compilation
Games Compilation - Commando (19xx)(-);;Compilation
Games Compilation - Corsarios - Part 2 (1992)(PSW Soft);;Compilation
Games Compilation - Cybernoid - The Fighting Machine (1991)(Kordial);;Compilation
Games Compilation - Darkman (19xx)(-);;Compilation
Games Compilation - Deactivators (19xx)(Lion 17);;Compilation
Games Compilation - Death Wish 3 (19xx)(Recly Company);;Compilation
Games Compilation - Dizzy - The Ultimate Cartoon Adventure (1994)(Zyx);;Compilation
Games Compilation - Dizzy - The Ultimate Cartoon Adventure (1995)(Softstar);;Compilation
Games Compilation - Dizzy Collection (1994)(Zyx);;Compilation
Games Compilation - Dizzy IV - Magicland Dizzy (19xx)(Inforcom);;Compilation
Games Compilation - Dizzy X - Part 1 - Journey to Russia (1995)(Zyx);;Compilation
Games Compilation - Dizzy X - Part 1 - Journey to Russia (19xx)(Lion 17);;Compilation
Games Compilation - Dizzy X - Part 2 - Return to Russia (1995)(Technotime);;Compilation
Games Compilation - Duck Out (19xx)(Lion 17);;Compilation
Games Compilation - Dynasty Wars (1994)(Code Busters);;Compilation
Games Compilation - Echelon (1992)(PSW Soft);;Compilation
Games Compilation - Eidolon (1994)(Zyx);;Compilation
Games Compilation - Eidolon (19xx)(In Company);;Compilation
Games Compilation - Elite 2 (1992)(PSW Soft);;Compilation
Games Compilation - Elite 2 (19xx)(-);;Compilation
Games Compilation - Elite 3 (1994)(Zyx);;Compilation
Games Compilation - Elite Service (1994)(Zyx);;Compilation
Games Compilation - Ember (1994)(Zyx);;Compilation
Games Compilation - Explorer (1994)(Zyx);;Compilation
Games Compilation - Exterminator (1994)(Zyx);;Compilation
Games Compilation - Faultless Magazine (1994)(Code Busters);;Compilation
Games Compilation - Fernando Martin Basket Master (1992)(PSW Soft);;Compilation
Games Compilation - Freez (19xx)(Lion 17);;Compilation
Games Compilation - Galix (1994)(Magic Soft);;Compilation
Games Compilation - Ghosts 'n' Goblins (1994)(Code Busters);;Compilation
Games Compilation - Golden X (1994)(Zyx);;Compilation
Games Compilation - Grid Iron 2 (1994)(Code Busters);;Compilation
Games Compilation - Gunfright (1994)(Zyx);;Compilation
Games Compilation - Gunship (1995)(Softstar);;Compilation
Games Compilation - Harhan (19xx)(-);;Compilation
Games Compilation - Head over Heels (1994)(Zyx);;Compilation
Games Compilation - Head the Ball (19xx)(-);;Compilation
Games Compilation - Hero Quest (19xx)(-);;Compilation
Games Compilation - Hero Quest (19xx)(Recly Company);;Compilation
Games Compilation - Heroes of the Lance (19xx)(-);;Compilation
Games Compilation - High Pro (1995)(Softstar);;Compilation
Games Compilation - High Steel (1994)(Zyx);;Compilation
Games Compilation - Homer Simpson (19xx)(-);;Compilation
Games Compilation - Hyper Active (1994)(Zyx);;Compilation
Games Compilation - I, Ball (1994)(Zyx);;Compilation
Games Compilation - Ice Climber (1994)(Zyx);;Compilation
Games Compilation - Ice Temple (1992)(PSW Soft);;Compilation
Games Compilation - ID (19xx)(-);;Compilation
Games Compilation - International Karate+ (1990)(ZX Top Service);;Compilation
Games Compilation - Ivan 'Ironman' Stewart's Super Off Road Racer (19xx)(-);;Compilation
Games Compilation - Ivan Isarevich (19xx)(-);;Compilation
Games Compilation - Kane (19xx)(-);;Compilation
Games Compilation - Karnov (1994)(Magic Soft);;Compilation
Games Compilation - Kendo (1994)(Code Busters);;Compilation
Games Compilation - KGB Superspy (1994)(Zyx);;Compilation
Games Compilation - King's Bounty (19xx)(Softstar);;Compilation
Games Compilation - Klax (1994)(Code Busters);;Compilation
Games Compilation - Klax (19xx)(Vitaly Computer Company);;Compilation
Games Compilation - Klingsor the Evil Magician (19xx)(Softstar);;Compilation
Games Compilation - Laser Wheel (19xx)(-);;Compilation
Games Compilation - Last Battle (19xx)(-);;Compilation
Games Compilation - Last Battle (19xx)(Lion 17);;Compilation
Games Compilation - Legend of the Amazon Women (1994)(Zyx);;Compilation
Games Compilation - Lemmings (1993)(-);;Compilation
Games Compilation - Lemmings 2 (19xx)(STN Beer Users);;Compilation
Games Compilation - Manchester United (19xx)(-);;Compilation
Games Compilation - Marauder (19xx)(-);;Compilation
Games Compilation - Master Chess (1994)(Zyx);;Compilation
Games Compilation - Megasmoke 2994 (19xx)(-);;Compilation
Games Compilation - Miami Cobra GT (1994)(Zyx);;Compilation
Games Compilation - Mig 29 Soviet Fighter (1994)(Zyx);;Compilation
Games Compilation - Mirror (19xx)(Prestige);;Compilation
Games Compilation - Monte Carlo Casino (1994)(Zyx);;Compilation
Games Compilation - Ms. Pac-Man (1994)(Code Busters);;Compilation
Games Compilation - Nodes of Yesod (1994)(Zyx);;Compilation
Games Compilation - North & South (19xx)(-);;Compilation
Games Compilation - Olli & Lissa III - The Candlelight Adventure (1994)(Zyx);;Compilation
Games Compilation - Pac-Land (1994)(Zyx);;Compilation
Games Compilation - Phantom F4 (19xx)(KSA Software);;Compilation
Games Compilation - Planet Patrol (19xx)(-);;Compilation
Games Compilation - Pole (1994)(Zyx);;Compilation
Games Compilation - Predator (1991)(Kordial);;Compilation
Games Compilation - Prince of Persia (1994)(Zyx);;Compilation
Games Compilation - Project Stealth Fighter (1994)(Magic Soft);;Compilation
Games Compilation - Project Stealth Fighter (1995)(Magic Soft);;Compilation
Games Compilation - Quazatron (1994)(Zyx);;Compilation
Games Compilation - Rainbow Islands - The Story of Bubble Bobble 2 (1994)(Zyx);;Compilation
Games Compilation - Red Heat (1994)(Zyx);;Compilation
Games Compilation - Renegade III - The Final Chapter (19xx)(-);;Compilation
Games Compilation - Robin of Sherwood (1990)(GMR);;Compilation
Games Compilation - Robocop (1994)(Code Busters);;Compilation
Games Compilation - Robocop (19xx)(-);;Compilation
Games Compilation - Rocky Horrow Show (19xx)(-);;Compilation
Games Compilation - R-Type (1994)(Zyx);;Compilation
Games Compilation - Runes of Zendos (19xx)(-);;Compilation
Games Compilation - Running Man (1994)(Zyx);;Compilation
Games Compilation - Saboteur II - Avenging Angel (1992)(PSW Soft);;Compilation
Games Compilation - Samantha Fox Strip Poker (1994)(Zyx);;Compilation
Games Compilation - Samurai Trilogy (1991)(Kordial);;Compilation
Games Compilation - Sex Simulator II (1994)(Zyx);;Compilation
Games Compilation - Sextris (19xx)(Megacode Hackers Group);;Compilation
Games Compilation - Shadow of the Beast (1994)(Zyx);;Compilation
Games Compilation - Shockway Rider (1994)(Zyx);;Compilation
Games Compilation - Shockway Rider (19xx)(-);;Compilation
Games Compilation - Shoot Out (1994)(Code Busters);;Compilation
Games Compilation - Sim City (19xx)(-);;Compilation
Games Compilation - Simpsons - Bart vs the Space Mutants (19xx)(Destroy Soft);;Compilation
Games Compilation - Sinclair User Photo Album - The Game (19xx)(-);;Compilation
Games Compilation - Slab Age (1995)(Softstar);;Compilation
Games Compilation - Space Crusade (1990)(MOA Service);;Compilation
Games Compilation - Spectrum News 1 (1995)(Softstar);;Compilation
Games Compilation - Spitfire '40 (1994)(Code Busters);;Compilation
Games Compilation - Spy Hunter (1994)(Zyx);;Compilation
Games Compilation - Starglider (1994)(Magic Soft);;Compilation
Games Compilation - Stormlord (1994)(Zyx);;Compilation
Games Compilation - Strike Force Cobra (1995)(Softstar);;Compilation
Games Compilation - Strike Force Harrier (19xx)(Lion 17);;Compilation
Games Compilation - Summer Games (19xx)(Recly Company);;Compilation
Games Compilation - Super Hang-On (1995)(Softstar);;Compilation
Games Compilation - Super Prezident (19xx)(-);;Compilation
Games Compilation - Sword Slayer (1992)(DJS);;Compilation
Games Compilation - Tank (1994)(Zyx);;Compilation
Games Compilation - Tank (19xx)(-);;Compilation
Games Compilation - Terrormolinos (19xx)(-);;Compilation
Games Compilation - The Curse of Sherwood (1992)(PSW Soft);;Compilation
Games Compilation - The Curse of Sherwood (1995)(Softstar);;Compilation
Games Compilation - The Deep (1994)(Code Busters);;Compilation
Games Compilation - The Hobbit Collection (1995)(SIV Blader);;Compilation
Games Compilation - The Jetsons (19xx)(Cobra);;Compilation
Games Compilation - The Main Blow (19xx)(Inforcom);;Compilation
Games Compilation - The New Zealand Story (1995)(Softstar);;Compilation
Games Compilation - The Real Ghostbusters (1992)(PSW Soft);;Compilation
Games Compilation - The Train - Escape to Normandy (19xx)(-);;Compilation
Games Compilation - The Untouchables (19xx)(-);;Compilation
Games Compilation - Thor (1992)(PSW Soft);;Compilation
Games Compilation - Time Cop (19xx)(-);;Compilation
Games Compilation - Trubis (19xx)(Inforcom);;Compilation
Games Compilation - Twilight (19xx)(Prestige);;Compilation
Games Compilation - Twin World (1994)(Code Busters);;Compilation
Games Compilation - Two Gun Turtle (19xx)(-);;Compilation
Games Compilation - UFO - Enemy Unknown v1.5 (19xx)(Cobra);;Compilation
Games Compilation - Ultimate Combat Mission (19xx)(Prestige);;Compilation
Games Compilation - Vigilante (1992)(PSW Soft);;Compilation
Games Compilation - Vinny Puh (19xx)(-);;Compilation
Games Compilation - Virgin Atlantic Challenge (1994)(Zyx);;Compilation
Games Compilation - War Cars Construction Set (1994)(Zyx);;Compilation
Games Compilation - WEC Le Mans (19xx)(Sergey Krutyko);;Compilation
Games Compilation - WWF Wrestle Mania (1994)(Code Busters);;Compilation
Games Compilation - Xeno (1994)(Code Busters);;Compilation
Games Compilation - Zzzzz (19xx)(Recly Company);;Compilation
Games Tape 3 - 3-D Noughts and Crosses + Tower of Brahma + Wipe-Out (1983)(Precision Software Engineering);11735;Compilation
Games Tape 3 - Astro-Wars (1983)(Precision Software Engineering);11735;Compilation
Gary Lancaster Tools Collection (19xx)(Gary Lancaster);;Compilation
Hotshots - Shadowfire + Shadowfire Tuner (1986)(The Force);11288;Compilation
Impact Games Pack, The (1982)(Impact Software);11271;Compilation
In Crowd, The - Barbarian - 1 Player + Gryzor (1989)(Ocean);11289;Compilation
In Crowd, The - Barbarian - 2 Players + Combat School (1989)(Ocean);11289;Compilation
In Crowd, The - Crazy Cars + Renegade II - Target Renegade (1989)(Ocean);11289;Compilation
Javier Herrera Games Collection 01 (19xx)(Javier Herrera);;Compilation
Javier Herrera Games Collection 02 (19xx)(Javier Herrera);;Compilation
Javier Herrera Games Collection 03 (19xx)(Javier Herrera);;Compilation
Javier Herrera Games Collection 04 (19xx)(Javier Herrera);;Compilation
Javier Herrera Games Collection 05 (19xx)(Javier Herrera);;Compilation
Javier Herrera Games Collection 06 (19xx)(Javier Herrera);;Compilation
Javier Herrera Games Collection 09 (19xx)(Javier Herrera);;Compilation
Javier Herrera Games Collection 10 (19xx)(Javier Herrera);;Compilation
Jesus Tejero Software Collection 01 (19xx)(Jesus Tejero);;Compilation
Jesus Tejero Software Collection 02 (19xx)(Jesus Tejero);;Compilation
Jesus Tejero Software Collection 03 (19xx)(Jesus Tejero);;Compilation
Jesus Tejero Software Collection 04 (19xx)(Jesus Tejero);;Compilation
Jesus Tejero Software Collection 05 (19xx)(Jesus Tejero);;Compilation
Jesus Tejero Tools Collection 01 (19xx)(Jesus Tejero);;Compilation
Jesus Tejero Tools Collection 02 (19xx)(Jesus Tejero);;Compilation
Logic Games Collection (1995)(V. Minevsky);;Compilation
Megaplay 2 - American Turbo King + F-16 Fighting Falcon (19xx)(Virgin Mastertronic);11305;Compilation
Megaplay 2 - Bronx Street Cop + Jungle Warfare + Billy the Kid (19xx)(Virgin Mastertronic);11305;Compilation
