TOSEC path;WoS FTP path;Original TOSEC game name;ZXDB-based TOSEC game name;ZXDB ID;ZXDB release ID;WoS URL
tosec\Applications\[Z80]\Cuerpo Humano (19xx)(-)(es).zip;/pub/sinclair/games/c/Cuerpo.z80.zip;Cuerpo Humano (19xx)(-);Cuerpo (1984)(Boalox Informatica);0009064;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009064
tosec\Educational\[TAP]\Body Works - Digestivo (1985)(Genesis Productions)(es).zip;/pub/sinclair/games/d/Digestivo.tap.zip;Body Works - Digestivo (1985)(Genesis Productions);Digestivo (1984)(Boalox Informatica);0009065;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009065
tosec\Applications\[Z80]\Dinosaurs (1993)(Sinclair User).zip;/pub/sinclair/games/d/Dinosaurs.z80.zip;Dinosaurs (1993)(Sinclair User);Dinosaurs (1993)(Propaganda Software);0009066;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009066
tosec\Educational\[Z80]\Adding and Subtracting - Ducks (1983)(Widgit Software)[16K].zip;/pub/sinclair/games/d/Ducks.z80.zip;Adding and Subtracting - Ducks (1983)(Widgit Software);Ducks (1983)(Widgit Software);0009067;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009067
tosec\Applications\[TAP]\Engleski Jezik (1986)(ZUNS)(sr).zip;/pub/sinclair/games/e/EngleskiJezik2.tap.zip;Engleski Jezik (1986)(ZUNS);Engleski Jezik 2 (1986)(Zavod za Udzbenike i Nastavna Sredstva);0009069;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009069
tosec\Applications\[TAP]\Vokabeln Lernen (19xx)(-)(de).zip;/pub/sinclair/games/e/English.tap.zip;Vokabeln Lernen (19xx)(-);English (19xx)(-);0009070;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009070
tosec\Compilations\Games\[TAP]\Read-Right-Away - Reading Pack 1 - Fire Fight (1987)(H.S. Software).zip;/zxdb/sinclair/entries/0009076/FireFight.tap.zip;Read-Right-Away - Reading Pack 1 - Fire Fight (1987)(H.S. Software);Fire Fight (1987)(H.S. Software);0009076;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009076
tosec\Educational\[TAP]\First Numbers - 11 Up (1983)(Collins Educational).zip;/pub/sinclair/games/f/FirstNumbers.tap.zip;First Numbers - 11 Up (1983)(Collins Educational);First Numbers (1983)(Collins Educational);0009077;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009077
tosec\Educational\[TAP]\First Numbers - Race (1983)(Collins Educational).zip;/pub/sinclair/games/f/FirstNumbers.tap.zip;First Numbers - Race (1983)(Collins Educational);First Numbers (1983)(Collins Educational);0009077;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009077
tosec\Educational\[TAP]\First Numbers - Up to 10 (1983)(Collins Educational).zip;/pub/sinclair/games/f/FirstNumbers.tap.zip;First Numbers - Up to 10 (1983)(Collins Educational);First Numbers (1983)(Collins Educational);0009077;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009077
tosec\Educational\[TAP]\First Numbers - Up to 5 (1983)(Collins Educational).zip;/pub/sinclair/games/f/FirstNumbers.tap.zip;First Numbers - Up to 5 (1983)(Collins Educational);First Numbers (1983)(Collins Educational);0009077;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009077
tosec\Educational\[TAP]\First Numbers - Writing Numbers (1983)(Collins Educational).zip;/pub/sinclair/games/f/FirstNumbers.tap.zip;First Numbers - Writing Numbers (1983)(Collins Educational);First Numbers (1983)(Collins Educational);0009077;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009077
tosec\Applications\[TAP]\Fraction Fever (1984)(Spinnaker Software).zip;/pub/sinclair/games/f/FractionFever.tap.zip;Fraction Fever (1984)(Spinnaker Software);Fraction Fever (1984)(Spinnaker Software Corporation);0009080;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009080
tosec\Applications\[TZX]\Fraction Fever (1984)(Spinnaker Software).zip;/pub/sinclair/games/f/FractionFever.tzx.zip;Fraction Fever (1984)(Spinnaker Software);Fraction Fever (1984)(Spinnaker Software Corporation);0009080;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009080
tosec\Applications\[TAP]\French (1982)(AVC Software)[16K].zip;/pub/sinclair/games/c/Countdown(FrenchCount-down).tap.zip;French (1982)(AVC Software);Countdown (1982)(AVC Software);0009084;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009084
tosec\Applications\[TAP]\Francais Verbes (1989)(Softhouse)(cs).zip;/pub/sinclair/games/f/FrenchVerbs.tap.zip;Francais Verbes (1989)(Softhouse);French Verbs (1989)(Softhouse);0009087;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009087
tosec\Educational\[TAP]\O'Level French Revision - Vocabulary 5 - Common Words (1985)(Rose Software)[16K].zip;/pub/sinclair/games/f/FrenchVocabulary(CommonWords).tap.zip;O'Level French Revision - Vocabulary 5 - Common Words (1985)(Rose Software);French Vocabulary (1983)(Rose Software);0009088;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009088
tosec\Educational\[TAP]\O'Level French Revision - Vocabulary (1985)(Rose Software)[16K].zip;/pub/sinclair/games/f/FrenchVocabulary.tap.zip;O'Level French Revision - Vocabulary (1985)(Rose Software);French Vocabulary (1983)(Rose Software);0009088;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009088
tosec\Educational\[TZX]\Fun to Learn (1984)(Shards Software).zip;/pub/sinclair/games/f/FunToLearn(Currys).tzx.zip;Fun to Learn (1984)(Shards Software);Fun to Learn (1986)(Currys);0009091;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0009091
tosec\Educational\[TZX]\Fun to Learn - English Literature 1 (1982)(Sinclair Research)[16K].zip;/pub/sinclair/games/e/EnglishLiterature1.tzx.zip;Fun to Learn - English Literature 1 (1982)(Sinclair Research);English Literature 1 (1982)(Sinclair Research);0009092;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009092
tosec\Educational\[Z80]\Fun to Learn - English Literature 1 (1982)(Sinclair Research)[a2][16K].zip;/pub/sinclair/games/e/EnglishLiterature1.z80.zip;Fun to Learn - English Literature 1 (1982)(Sinclair Research);English Literature 1 (1982)(Sinclair Research);0009092;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009092
tosec\Educational\[TAP]\Fun to Learn - Geography 1 (1982)(Sinclair Research)[16K].zip;/pub/sinclair/games/g/Geography1_2.tap.zip;Fun to Learn - Geography 1 (1982)(Sinclair Research);Geography 1 (1982)(Sinclair Research);0009093;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009093
tosec\Educational\[TZX]\Fun to Learn - Geography 1 (1982)(Sinclair Research)[16K].zip;/pub/sinclair/games/g/Geography1.tzx.zip;Fun to Learn - Geography 1 (1982)(Sinclair Research);Geography 1 (1982)(Sinclair Research);0009093;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009093
tosec\Educational\[TAP]\Fun to Learn - Music 1 (1982)(Sinclair Research)[16K].zip;/pub/sinclair/games/m/Music1.tap.zip;Fun to Learn - Music 1 (1982)(Sinclair Research);Music 1 (1982)(Sinclair Research);0009094;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009094
tosec\Educational\[TZX]\Fun to Learn - Music 1 (1982)(Sinclair Research)[a][16K].zip;/pub/sinclair/games/m/Music1.tzx.zip;Fun to Learn - Music 1 (1982)(Sinclair Research);Music 1 (1982)(Sinclair Research);0009094;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009094
tosec\Educational\[TAP]\Fun School 2 for 6-8 Year Olds (1989)(Database Software).zip;/pub/sinclair/games/f/FunSchool2For6-8YearOlds.tap.zip;Fun School 2 for 6-8 Year Olds (1989)(Database Software);Fun School 2 for 6-8 Year Olds (1989)(Database Educational Software);0009095;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009095
tosec\Educational\[DSK]\Fun School 2 for 6-8 Year Olds (1991)(Database Software).zip;/pub/sinclair/games/f/FunSchool2For6-8YearOlds.dsk.zip;Fun School 2 for 6-8 Year Olds (1991)(Database Software);Fun School 2 for 6-8 Year Olds (1989)(Database Educational Software);0009095;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009095
tosec\Educational\[DSK]\Fun School 2 for the Under-6s (1989)(Database Software).zip;/pub/sinclair/games/f/FunSchool2For6-8YearOlds.dsk.zip;Fun School 2 for the Under-6s (1989)(Database Software);Fun School 2 for 6-8 Year Olds (1989)(Database Educational Software);0009095;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009095
tosec\Educational\[TZX]\Fun School 2 for 6-8 Year Olds (1989)(Database Software)(Side A).zip;/pub/sinclair/games/f/FunSchool2For6-8YearOlds.tzx.zip;Fun School 2 for 6-8 Year Olds (1989)(Database Software);Fun School 2 for 6-8 Year Olds (1989)(Database Educational Software);0009095;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009095
tosec\Educational\[TZX]\Fun School 2 for 6-8 Year Olds (1989)(Database Software)(Side B).zip;/pub/sinclair/games/f/FunSchool2For6-8YearOlds.tzx.zip;Fun School 2 for 6-8 Year Olds (1989)(Database Software);Fun School 2 for 6-8 Year Olds (1989)(Database Educational Software);0009095;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009095
tosec\Applications\[Z80]\Geografia Polityczna Europy (1986)(Jacek Dlugopolski)(pl)[a].zip;/pub/sinclair/games/g/GeografiaPolitycznaEuropy.z80.zip;Geografia Polityczna Europy (1986)(Jacek Dlugopolski);Geografia Polityczna Europy (1988)(Warszawskie Wydawnictwo Prasowe);0009098;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009098
tosec\Applications\[Z80]\Geografia Polski (1986)(Jacek Dlugopolski)(pl)[a].zip;/pub/sinclair/games/g/GeografiaPolski.z80.zip;Geografia Polski (1986)(Jacek Dlugopolski);Geografia Polski (1988)(Warszawskie Wydawnictwo Prasowe);0009099;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009099
tosec\Educational\[Z80]\O'Level Maths Revision - Geometry 1 (1983)(Rose Software)[a][16K].zip;/pub/sinclair/games/g/Geometry.z80.zip;O'Level Maths Revision - Geometry 1 (1983)(Rose Software);Geometry (1983)(Rose Software);0009102;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009102
tosec\Educational\[Z80]\O'Level Maths Revision - Geometry 2 (1983)(Rose Software)[a][16K].zip;/pub/sinclair/games/g/Geometry.z80.zip;O'Level Maths Revision - Geometry 2 (1983)(Rose Software);Geometry (1983)(Rose Software);0009102;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009102
tosec\Educational\[Z80]\O'Level Maths Revision - Geometry 3 (1983)(Rose Software)[a][16K].zip;/pub/sinclair/games/g/Geometry.z80.zip;O'Level Maths Revision - Geometry 3 (1983)(Rose Software);Geometry (1983)(Rose Software);0009102;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009102
tosec\Educational\[Z80]\O'Level Maths Revision - Geometry 4 (1983)(Rose Software)[a][16K].zip;/pub/sinclair/games/g/Geometry.z80.zip;O'Level Maths Revision - Geometry 4 (1983)(Rose Software);Geometry (1983)(Rose Software);0009102;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009102
tosec\Educational\[Z80]\O'Level Maths Revision - Geometry 5 (1983)(Rose Software)[a][16K].zip;/pub/sinclair/games/g/Geometry.z80.zip;O'Level Maths Revision - Geometry 5 (1983)(Rose Software);Geometry (1983)(Rose Software);0009102;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009102
tosec\Educational\[Z80]\O'Level Maths Revision - Geometry 6 (1983)(Rose Software)[a][16K].zip;/pub/sinclair/games/g/Geometry.z80.zip;O'Level Maths Revision - Geometry 6 (1983)(Rose Software);Geometry (1983)(Rose Software);0009102;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009102
tosec\Applications\[TAP]\Grammar Tree, The - Verbs & Adverbs (1983)(Sulis Software).zip;/pub/sinclair/games/v/VerbsAdverbs.tap.zip;Grammar Tree, The - Verbs & Adverbs (1983)(Sulis Software);Verbs & Adverbs (1983)(Sulis Software);0009105;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009105
tosec\Applications\[TZX]\Grammar Tree, The - Verbs & Adverbs - Exercises (1983)(Sulis Software).zip;/pub/sinclair/games/v/VerbsAdverbs.tzx.zip;Grammar Tree, The - Verbs & Adverbs - Exercises (1983)(Sulis Software);Verbs & Adverbs (1983)(Sulis Software);0009105;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009105
tosec\Applications\[TZX]\Grammar Tree, The - Verbs & Adverbs (1983)(Sulis Software).zip;/pub/sinclair/games/v/VerbsAdverbs.tzx.zip;Grammar Tree, The - Verbs & Adverbs (1983)(Sulis Software);Verbs & Adverbs (1983)(Sulis Software);0009105;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009105
tosec\Applications\[TZX]\Here & There with the Mr. Men (1985)(Mirrorsoft).zip;/pub/sinclair/games/h/HereAndThereWithTheMr.Men.tzx.zip;Here & There with the Mr. Men (1985)(Mirrorsoft);Here and There with the Mr. Men (1985)(Mirrorsoft);0009107;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009107
tosec\Applications\[Z80]\Here & There with the Mr. Men (1985)(Mirrorsoft).zip;/pub/sinclair/games/h/HereAndThereWithTheMr.Men.z80.zip;Here & There with the Mr. Men (1985)(Mirrorsoft);Here and There with the Mr. Men (1985)(Mirrorsoft);0009107;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009107
tosec\Applications\[TAP]\Highway Code (1984)(Rose Software).zip;/pub/sinclair/games/h/HighwayCode.tap.zip;Highway Code (1984)(Rose Software);Highway Code (1984)(CRL Group);0009110;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009110
tosec\Applications\[TZX]\Highway Code (1984)(Rose Software)(Side A).zip;/pub/sinclair/games/h/HighwayCode.tzx.zip;Highway Code (1984)(Rose Software);Highway Code (1984)(CRL Group);0009110;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009110
tosec\Applications\[TZX]\Highway Code (1984)(Rose Software)(Side B).zip;/pub/sinclair/games/h/HighwayCode.tzx.zip;Highway Code (1984)(Rose Software);Highway Code (1984)(CRL Group);0009110;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009110
tosec\Educational\[TAP]\O'Level Maths Revision - Equations & Inequalities + Intermediate Maths 2 (1984)(Rose Software).zip;/pub/sinclair/games/i/IntermediateMaths2.tap.zip;O'Level Maths Revision - Equations & Inequalities + Intermediate Maths 2 (1984)(Rose Software);Intermediate Maths 2 (1984)(Rose Software);0009115;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009115
tosec\Applications\[TZX]\Intermediate Maths 2 (1983)(Rose Software)(Side A).zip;/pub/sinclair/games/i/IntermediateMaths2.tzx.zip;Intermediate Maths 2 (1983)(Rose Software);Intermediate Maths 2 (1984)(Rose Software);0009115;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009115
tosec\Applications\[TZX]\Intermediate Maths 2 (1983)(Rose Software)(Side B).zip;/pub/sinclair/games/i/IntermediateMaths2.tzx.zip;Intermediate Maths 2 (1983)(Rose Software);Intermediate Maths 2 (1984)(Rose Software);0009115;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009115
tosec\Educational\[Z80]\Jungle Maths (1982)(Scisoft)[a].zip;/pub/sinclair/games/j/JungleMaths.z80.zip;Jungle Maths (1982)(Scisoft);Jungle Maths (1983)(Scisoft);0009117;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009117
tosec\Applications\[TZX]\Jungle Maths (1982)(Scisoft)(Side A).zip;/pub/sinclair/games/j/JungleMaths.tzx.zip;Jungle Maths (1982)(Scisoft);Jungle Maths (1983)(Scisoft);0009117;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009117
tosec\Applications\[TZX]\Jungle Maths (1982)(Scisoft)(Side B).zip;/pub/sinclair/games/j/JungleMaths.tzx.zip;Jungle Maths (1982)(Scisoft);Jungle Maths (1983)(Scisoft);0009117;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009117
tosec\Applications\[DSK]\Jungle Maths (1982)(Scisoft).zip;/pub/sinclair/games/j/JungleMaths.dsk.zip;Jungle Maths (1982)(Scisoft);Jungle Maths (1983)(Scisoft);0009117;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009117
tosec\Applications\[Z80]\Netherlands' Geography (19xx)(-)(nl)[a2].zip;/pub/sinclair/games/k/KaartVanNederland.z80.zip;Netherlands' Geography (19xx)(-);Kaart van Nederland (1984)(Filosoft);0009118;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009118
tosec\Games\[TAP]\Kindercomp (1984)(Spinnaker Software).zip;/pub/sinclair/games/k/Kindercomp.tap.zip;Kindercomp (1984)(Spinnaker Software);Kindercomp (1984)(Spinnaker Software Corporation);0009119;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009119
tosec\Applications\[TZX]\Compulandia (1984)(Idealogic)(es)[aka Kindercomp].zip;/pub/sinclair/games/k/Kindercomp(Compulandia)(IdealogicS.A.).tzx.zip;Compulandia (1984)(Idealogic);Kindercomp (1984)(Idealogic);0009119;1;http://www.worldofspectrum.org/infoseekid.cgi?id=0009119
tosec\Games\[Z80]\Latein Training 1 (1984)(Kerbi Computers)(de).zip;/pub/sinclair/games/l/LateinTrainingI.z80.zip;Latein Training 1 (1984)(Kerbi Computers);Latein Training I (1984)(Kerbi Computers);0009122;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009122
tosec\Educational\[Z80]\Learn to Read 1 (1984)(Macmillan Software - Sinclair Research).zip;/pub/sinclair/games/l/LearnToRead1.z80.zip;Learn to Read 1 (1984)(Macmillan Software - Sinclair Research);Learn to Read 1 (1983)(Macmillan Software);0009123;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009123
tosec\Educational\[TZX]\Learn to Read 1 (1984)(Macmillan Software - Sinclair Research).zip;/pub/sinclair/games/l/LearnToRead1.tzx.zip;Learn to Read 1 (1984)(Macmillan Software - Sinclair Research);Learn to Read 1 (1983)(Macmillan Software);0009123;0;http://www.worldofspectrum.org/infoseekid.cgi?id=0009123
